1024, 2.42501, 2118369, 0
2048, 17.1269, 14341715, 0
3072, 54.7453, 43578041, 0
4096, 124.306, 97044612, 0
5120, 240.819, 185269089, 0
6144, 405.408, 310934317, 0
7168, 636.806, 486639684, 0
8192, 943.442, 723119463, 0
