
600, 0.243851, 244825028, 40543454
1000, 1.70475, 1232433434, 201319843
1400, 4.44866, 3513130033, 982934830
1800, 21.8708, 9061884141, 5348924179
2200, 47.3387, 17664165730, 21638204230
2600, 85.5635, 30882055940, 52661728362
3000, 145.394, 50302317514, 102328948668

600, 0.261
1000, 2.179
1400, 5.568
1800, 23.187
2200, 48.726
2600, 86.293
3000, 140.909
